"id","festival_id","category_id","created_at","updated_at"
2449,69,2,2024-09-05 22:24:25.003,
2450,69,4,2024-09-05 22:24:25.003,
2451,69,5,2024-09-05 22:24:25.003,
2452,69,12,2024-09-05 22:24:25.003,
2453,69,6,2024-09-05 22:24:25.003,
2454,69,7,2024-09-05 22:24:25.003,
2455,69,13,2024-09-05 22:24:25.003,
2456,69,14,2024-09-05 22:24:25.003,
2457,69,15,2024-09-05 22:24:25.003,
2458,69,16,2024-09-05 22:24:25.003,
2459,70,1,2024-09-05 22:24:25.003,
2460,70,10,2024-09-05 22:24:25.003,
2461,70,3,2024-09-05 22:24:25.003,
2462,70,2,2024-09-05 22:24:25.003,
2463,70,4,2024-09-05 22:24:25.003,
2464,70,5,2024-09-05 22:24:25.003,
2465,70,7,2024-09-05 22:24:25.003,
2466,70,14,2024-09-05 22:24:25.003,
2467,70,15,2024-09-05 22:24:25.003,
2468,70,16,2024-09-05 22:24:25.003,
2469,71,1,2024-09-05 22:24:25.003,
2470,71,3,2024-09-05 22:24:25.003,
2471,71,2,2024-09-05 22:24:25.003,
2472,71,4,2024-09-05 22:24:25.003,
2473,71,14,2024-09-05 22:24:25.003,
2474,71,15,2024-09-05 22:24:25.003,
2475,71,16,2024-09-05 22:24:25.003,
2476,72,1,2024-09-05 22:24:25.003,
2477,72,10,2024-09-05 22:24:25.003,
2478,72,3,2024-09-05 22:24:25.003,
2479,72,2,2024-09-05 22:24:25.003,
2480,72,4,2024-09-05 22:24:25.003,
2481,72,5,2024-09-05 22:24:25.003,
2482,72,12,2024-09-05 22:24:25.003,
2483,72,6,2024-09-05 22:24:25.003,
2484,72,7,2024-09-05 22:24:25.003,
2485,72,14,2024-09-05 22:24:25.003,
2486,72,16,2024-09-05 22:24:25.003,
2487,73,1,2024-09-05 22:24:25.003,
2488,73,10,2024-09-05 22:24:25.003,
2489,73,3,2024-09-05 22:24:25.003,
2490,73,2,2024-09-05 22:24:25.003,
2491,73,4,2024-09-05 22:24:25.003,
2492,73,12,2024-09-05 22:24:25.003,
2493,73,13,2024-09-05 22:24:25.003,
2494,73,14,2024-09-05 22:24:25.003,
2495,73,15,2024-09-05 22:24:25.003,
2496,73,16,2024-09-05 22:24:25.003,
2497,74,1,2024-09-05 22:24:25.003,
2498,74,10,2024-09-05 22:24:25.003,
2499,74,11,2024-09-05 22:24:25.003,
2500,74,3,2024-09-05 22:24:25.003,
2501,74,2,2024-09-05 22:24:25.003,
2502,74,4,2024-09-05 22:24:25.003,
2503,74,12,2024-09-05 22:24:25.003,
2504,74,13,2024-09-05 22:24:25.003,
2505,74,14,2024-09-05 22:24:25.003,
2506,74,15,2024-09-05 22:24:25.003,
2507,74,16,2024-09-05 22:24:25.003,
2508,75,1,2024-09-05 22:24:25.003,
2509,75,3,2024-09-05 22:24:25.003,
2510,75,2,2024-09-05 22:24:25.003,
2511,75,4,2024-09-05 22:24:25.003,
2512,75,12,2024-09-05 22:24:25.003,
2513,75,6,2024-09-05 22:24:25.003,
2514,75,14,2024-09-05 22:24:25.003,
2515,75,15,2024-09-05 22:24:25.003,
2516,75,16,2024-09-05 22:24:25.003,
2517,76,1,2024-09-05 22:24:25.003,
2518,76,3,2024-09-05 22:24:25.003,
2519,76,2,2024-09-05 22:24:25.003,
2520,76,4,2024-09-05 22:24:25.003,
2521,76,15,2024-09-05 22:24:25.003,
2522,77,1,2024-09-05 22:24:25.003,
2523,77,10,2024-09-05 22:24:25.003,
2524,77,3,2024-09-05 22:24:25.003,
2525,77,2,2024-09-05 22:24:25.003,
2526,77,4,2024-09-05 22:24:25.003,
2527,77,5,2024-09-05 22:24:25.003,
2528,77,12,2024-09-05 22:24:25.003,
2529,77,6,2024-09-05 22:24:25.003,
2530,77,7,2024-09-05 22:24:25.003,
2531,77,13,2024-09-05 22:24:25.003,
2532,77,14,2024-09-05 22:24:25.003,
2533,77,15,2024-09-05 22:24:25.003,
2534,77,16,2024-09-05 22:24:25.003,
2535,78,1,2024-09-05 22:24:25.003,
2536,78,10,2024-09-05 22:24:25.003,
2537,78,2,2024-09-05 22:24:25.003,
2538,78,4,2024-09-05 22:24:25.003,
2539,78,12,2024-09-05 22:24:25.003,
2540,78,14,2024-09-05 22:24:25.003,
2541,78,15,2024-09-05 22:24:25.003,
2542,79,1,2024-09-05 22:24:25.003,
2543,79,10,2024-09-05 22:24:25.003,
2544,79,3,2024-09-05 22:24:25.003,
2545,79,2,2024-09-05 22:24:25.003,
2546,79,4,2024-09-05 22:24:25.003,
2547,79,14,2024-09-05 22:24:25.003,
2548,79,15,2024-09-05 22:24:25.003,
2549,79,16,2024-09-05 22:24:25.003,
2550,80,1,2024-09-05 22:24:25.003,
2551,80,10,2024-09-05 22:24:25.003,
2552,80,2,2024-09-05 22:24:25.003,
2553,80,4,2024-09-05 22:24:25.003,
2554,80,5,2024-09-05 22:24:25.003,
2555,80,12,2024-09-05 22:24:25.003,
2556,80,6,2024-09-05 22:24:25.003,
2557,80,13,2024-09-05 22:24:25.003,
2558,80,14,2024-09-05 22:24:25.003,
2559,80,15,2024-09-05 22:24:25.003,
2560,80,16,2024-09-05 22:24:25.003,
2561,81,1,2024-09-05 22:24:25.003,
2562,81,10,2024-09-05 22:24:25.003,
2563,81,2,2024-09-05 22:24:25.003,
2564,81,14,2024-09-05 22:24:25.003,
2565,81,15,2024-09-05 22:24:25.003,
2566,81,16,2024-09-05 22:24:25.003,
2567,82,1,2024-09-05 22:24:25.003,
2568,82,2,2024-09-05 22:24:25.003,
2569,82,4,2024-09-05 22:24:25.003,
2570,82,5,2024-09-05 22:24:25.003,
2571,82,14,2024-09-05 22:24:25.003,
2572,82,15,2024-09-05 22:24:25.003,
2573,82,16,2024-09-05 22:24:25.003,
2574,83,1,2024-09-05 22:24:25.003,
2575,83,3,2024-09-05 22:24:25.003,
2576,83,2,2024-09-05 22:24:25.003,
2577,83,4,2024-09-05 22:24:25.003,
2578,83,14,2024-09-05 22:24:25.003,
2579,83,15,2024-09-05 22:24:25.003,
2580,83,16,2024-09-05 22:24:25.003,
2581,84,1,2024-09-05 22:24:25.003,
2582,84,3,2024-09-05 22:24:25.003,
2583,84,2,2024-09-05 22:24:25.003,
2584,84,4,2024-09-05 22:24:25.003,
2585,84,5,2024-09-05 22:24:25.003,
2586,84,14,2024-09-05 22:24:25.003,
2587,84,15,2024-09-05 22:24:25.003,
2588,84,16,2024-09-05 22:24:25.003,
2589,85,1,2024-09-05 22:24:25.003,
2590,85,10,2024-09-05 22:24:25.003,
2591,85,3,2024-09-05 22:24:25.003,
2592,85,2,2024-09-05 22:24:25.003,
2593,85,4,2024-09-05 22:24:25.003,
2594,85,14,2024-09-05 22:24:25.003,
2595,85,15,2024-09-05 22:24:25.003,
2596,85,16,2024-09-05 22:24:25.003,
2597,86,1,2024-09-05 22:24:25.003,
2598,86,10,2024-09-05 22:24:25.003,
2599,86,3,2024-09-05 22:24:25.003,
2600,86,2,2024-09-05 22:24:25.003,
2601,86,4,2024-09-05 22:24:25.003,
2602,86,13,2024-09-05 22:24:25.003,
2603,86,15,2024-09-05 22:24:25.003,
2604,86,16,2024-09-05 22:24:25.003,
2605,87,1,2024-09-05 22:24:25.003,
2606,87,10,2024-09-05 22:24:25.003,
2607,87,3,2024-09-05 22:24:25.003,
2608,87,2,2024-09-05 22:24:25.003,
2609,87,4,2024-09-05 22:24:25.003,
2610,87,5,2024-09-05 22:24:25.003,
2611,87,12,2024-09-05 22:24:25.003,
2612,87,6,2024-09-05 22:24:25.003,
2613,87,7,2024-09-05 22:24:25.003,
2614,87,13,2024-09-05 22:24:25.003,
2615,87,14,2024-09-05 22:24:25.003,
2616,87,15,2024-09-05 22:24:25.003,
2617,88,1,2024-09-05 22:24:25.003,
2618,88,3,2024-09-05 22:24:25.003,
2619,88,2,2024-09-05 22:24:25.003,
2620,88,4,2024-09-05 22:24:25.003,
2621,88,5,2024-09-05 22:24:25.003,
2622,88,12,2024-09-05 22:24:25.003,
2623,88,6,2024-09-05 22:24:25.003,
2624,88,14,2024-09-05 22:24:25.003,
2625,89,1,2024-09-05 22:24:25.003,
2626,89,10,2024-09-05 22:24:25.003,
2627,89,3,2024-09-05 22:24:25.003,
2628,89,2,2024-09-05 22:24:25.003,
2629,89,4,2024-09-05 22:24:25.003,
2630,89,6,2024-09-05 22:24:25.003,
2631,89,14,2024-09-05 22:24:25.003,
2632,90,1,2024-09-05 22:24:25.003,
2633,90,10,2024-09-05 22:24:25.003,
2634,90,3,2024-09-05 22:24:25.003,
2635,90,2,2024-09-05 22:24:25.003,
2636,90,4,2024-09-05 22:24:25.003,
2637,90,5,2024-09-05 22:24:25.003,
2638,90,6,2024-09-05 22:24:25.003,
2639,90,7,2024-09-05 22:24:25.003,
2640,90,14,2024-09-05 22:24:25.003,
2641,90,15,2024-09-05 22:24:25.003,
2642,90,16,2024-09-05 22:24:25.003,
2643,91,1,2024-09-05 22:24:25.003,
2644,91,2,2024-09-05 22:24:25.003,
2645,91,4,2024-09-05 22:24:25.003,
2646,91,14,2024-09-05 22:24:25.003,
2647,91,15,2024-09-05 22:24:25.003,
2648,91,16,2024-09-05 22:24:25.003,
2649,92,1,2024-09-05 22:24:25.003,
2650,92,10,2024-09-05 22:24:25.003,
2651,92,2,2024-09-05 22:24:25.003,
2652,92,4,2024-09-05 22:24:25.003,
2653,92,12,2024-09-05 22:24:25.003,
2654,92,14,2024-09-05 22:24:25.003,
2655,92,15,2024-09-05 22:24:25.003,
2656,93,1,2024-09-05 22:24:25.003,
2657,93,3,2024-09-05 22:24:25.003,
2658,93,2,2024-09-05 22:24:25.003,
2659,93,4,2024-09-05 22:24:25.003,
2660,93,14,2024-09-05 22:24:25.003,
2661,93,15,2024-09-05 22:24:25.003,
2662,93,16,2024-09-05 22:24:25.003,
2663,94,1,2024-09-05 22:24:25.003,
2664,94,3,2024-09-05 22:24:25.003,
2665,94,2,2024-09-05 22:24:25.003,
2666,94,4,2024-09-05 22:24:25.003,
2667,94,13,2024-09-05 22:24:25.003,
2668,94,15,2024-09-05 22:24:25.003,
2669,94,16,2024-09-05 22:24:25.003,
2670,95,1,2024-09-05 22:24:25.003,
2671,95,10,2024-09-05 22:24:25.003,
2672,95,3,2024-09-05 22:24:25.003,
2673,95,2,2024-09-05 22:24:25.003,
2674,95,4,2024-09-05 22:24:25.003,
2675,95,6,2024-09-05 22:24:25.003,
2676,95,15,2024-09-05 22:24:25.003,
2677,96,1,2024-09-05 22:24:25.003,
2678,96,10,2024-09-05 22:24:25.003,
2679,96,3,2024-09-05 22:24:25.003,
2680,96,2,2024-09-05 22:24:25.003,
2681,96,4,2024-09-05 22:24:25.003,
2682,96,12,2024-09-05 22:24:25.003,
2683,96,6,2024-09-05 22:24:25.003,
2684,96,7,2024-09-05 22:24:25.003,
2685,96,13,2024-09-05 22:24:25.003,
2686,96,14,2024-09-05 22:24:25.003,
2687,96,15,2024-09-05 22:24:25.003,
2688,96,16,2024-09-05 22:24:25.003,
2689,97,1,2024-09-05 22:24:25.003,
2690,97,2,2024-09-05 22:24:25.003,
2691,97,4,2024-09-05 22:24:25.003,
2692,97,12,2024-09-05 22:24:25.003,
2693,97,6,2024-09-05 22:24:25.003,
2694,97,13,2024-09-05 22:24:25.003,
2695,97,14,2024-09-05 22:24:25.003,
2696,97,15,2024-09-05 22:24:25.003,
2697,98,1,2024-09-05 22:24:25.003,
2698,98,3,2024-09-05 22:24:25.003,
2699,98,2,2024-09-05 22:24:25.003,
2700,98,4,2024-09-05 22:24:25.003,
2701,98,12,2024-09-05 22:24:25.003,
2702,98,6,2024-09-05 22:24:25.003,
2703,98,14,2024-09-05 22:24:25.003,
2704,98,15,2024-09-05 22:24:25.003,
2705,98,16,2024-09-05 22:24:25.003,
2706,99,1,2024-09-05 22:24:25.003,
2707,99,10,2024-09-05 22:24:25.003,
2708,99,3,2024-09-05 22:24:25.003,
2709,99,2,2024-09-05 22:24:25.003,
2710,99,4,2024-09-05 22:24:25.003,
2711,99,5,2024-09-05 22:24:25.003,
2712,99,12,2024-09-05 22:24:25.003,
2713,99,6,2024-09-05 22:24:25.003,
2714,99,7,2024-09-05 22:24:25.003,
2715,99,13,2024-09-05 22:24:25.003,
2716,99,14,2024-09-05 22:24:25.003,
2717,99,15,2024-09-05 22:24:25.003,
2718,99,16,2024-09-05 22:24:25.003,
2719,100,1,2024-09-05 22:24:25.003,
2720,100,2,2024-09-05 22:24:25.003,
2721,100,4,2024-09-05 22:24:25.003,
2722,100,5,2024-09-05 22:24:25.003,
2723,100,12,2024-09-05 22:24:25.003,
2724,100,6,2024-09-05 22:24:25.003,
2725,100,14,2024-09-05 22:24:25.003,
2726,100,15,2024-09-05 22:24:25.003,
2727,101,1,2024-09-05 22:24:25.003,
2728,101,10,2024-09-05 22:24:25.003,
2729,101,2,2024-09-05 22:24:25.003,
2730,101,12,2024-09-05 22:24:25.003,
2731,101,14,2024-09-05 22:24:25.003,
2732,101,15,2024-09-05 22:24:25.003,
2733,102,1,2024-09-05 22:24:25.003,
2734,102,10,2024-09-05 22:24:25.003,
2735,102,3,2024-09-05 22:24:25.003,
2736,102,2,2024-09-05 22:24:25.003,
2737,102,4,2024-09-05 22:24:25.003,
2738,102,5,2024-09-05 22:24:25.003,
2739,102,12,2024-09-05 22:24:25.003,
2740,102,6,2024-09-05 22:24:25.003,
2741,102,7,2024-09-05 22:24:25.003,
2742,102,13,2024-09-05 22:24:25.003,
2743,102,14,2024-09-05 22:24:25.003,
2744,102,15,2024-09-05 22:24:25.003,
2745,102,16,2024-09-05 22:24:25.003,
2746,103,1,2024-09-05 22:24:25.003,
2747,103,3,2024-09-05 22:24:25.003,
2748,103,2,2024-09-05 22:24:25.003,
2749,103,4,2024-09-05 22:24:25.003,
2750,103,5,2024-09-05 22:24:25.003,
2751,103,12,2024-09-05 22:24:25.003,
2752,103,6,2024-09-05 22:24:25.003,
2753,103,14,2024-09-05 22:24:25.003,
2754,103,15,2024-09-05 22:24:25.003,
2755,104,1,2024-09-05 22:24:25.003,
2756,104,9,2024-09-05 22:24:25.003,
2757,104,10,2024-09-05 22:24:25.003,
2758,104,3,2024-09-05 22:24:25.003,
2759,104,2,2024-09-05 22:24:25.003,
2760,104,4,2024-09-05 22:24:25.003,
2761,104,5,2024-09-05 22:24:25.003,
2762,104,12,2024-09-05 22:24:25.003,
2763,104,6,2024-09-05 22:24:25.003,
2764,104,7,2024-09-05 22:24:25.003,
2765,104,13,2024-09-05 22:24:25.003,
2766,104,14,2024-09-05 22:24:25.003,
2767,104,15,2024-09-05 22:24:25.003,
2768,104,16,2024-09-05 22:24:25.003,
2769,105,1,2024-09-05 22:24:25.003,
2770,105,10,2024-09-05 22:24:25.003,
2771,105,11,2024-09-05 22:24:25.003,
2772,105,3,2024-09-05 22:24:25.003,
2773,105,2,2024-09-05 22:24:25.003,
2774,105,4,2024-09-05 22:24:25.003,
2775,105,12,2024-09-05 22:24:25.003,
2776,105,7,2024-09-05 22:24:25.003,
2777,105,13,2024-09-05 22:24:25.003,
2778,105,14,2024-09-05 22:24:25.003,
2779,105,15,2024-09-05 22:24:25.003,
2780,105,16,2024-09-05 22:24:25.003,
2781,106,1,2024-09-05 22:24:25.003,
2782,106,11,2024-09-05 22:24:25.003,
2783,106,2,2024-09-05 22:24:25.003,
2784,106,4,2024-09-05 22:24:25.003,
2785,106,12,2024-09-05 22:24:25.003,
2786,106,15,2024-09-05 22:24:25.003,
2787,106,16,2024-09-05 22:24:25.003,
2788,107,11,2024-09-05 22:24:25.003,
2789,107,3,2024-09-05 22:24:25.003,
2790,107,2,2024-09-05 22:24:25.003,
2791,107,4,2024-09-05 22:24:25.003,
2792,107,12,2024-09-05 22:24:25.003,
2793,107,7,2024-09-05 22:24:25.003,
2794,107,14,2024-09-05 22:24:25.003,
2795,107,15,2024-09-05 22:24:25.003,
2796,108,1,2024-09-05 22:24:25.003,
2797,108,10,2024-09-05 22:24:25.003,
2798,108,11,2024-09-05 22:24:25.003,
2799,108,3,2024-09-05 22:24:25.003,
2800,108,2,2024-09-05 22:24:25.003,
2801,108,4,2024-09-05 22:24:25.003,
2802,108,5,2024-09-05 22:24:25.003,
2803,108,12,2024-09-05 22:24:25.003,
2804,108,6,2024-09-05 22:24:25.003,
2805,108,7,2024-09-05 22:24:25.003,
2806,108,13,2024-09-05 22:24:25.003,
2807,108,14,2024-09-05 22:24:25.003,
2808,109,1,2024-09-05 22:24:25.003,
2809,109,11,2024-09-05 22:24:25.003,
2810,109,2,2024-09-05 22:24:25.003,
2811,109,4,2024-09-05 22:24:25.003,
2812,109,6,2024-09-05 22:24:25.003,
2813,109,14,2024-09-05 22:24:25.003,
2814,109,15,2024-09-05 22:24:25.003,
2815,110,1,2024-09-05 22:24:25.003,
2816,110,11,2024-09-05 22:24:25.003,
2817,110,2,2024-09-05 22:24:25.003,
2818,110,4,2024-09-05 22:24:25.003,
2819,110,14,2024-09-05 22:24:25.003,
2820,110,15,2024-09-05 22:24:25.003,
2821,110,16,2024-09-05 22:24:25.003,
2822,111,1,2024-09-05 22:24:25.003,
2823,111,3,2024-09-05 22:24:25.003,
2824,111,2,2024-09-05 22:24:25.003,
2825,111,4,2024-09-05 22:24:25.003,
2826,111,5,2024-09-05 22:24:25.003,
2827,111,12,2024-09-05 22:24:25.003,
2828,111,6,2024-09-05 22:24:25.003,
2829,111,7,2024-09-05 22:24:25.003,
2830,111,13,2024-09-05 22:24:25.003,
2831,111,14,2024-09-05 22:24:25.003,
2832,111,15,2024-09-05 22:24:25.003,
2833,111,16,2024-09-05 22:24:25.003,
2834,112,1,2024-09-05 22:24:25.003,
2835,112,3,2024-09-05 22:24:25.003,
2836,112,2,2024-09-05 22:24:25.003,
2837,112,4,2024-09-05 22:24:25.003,
2838,112,14,2024-09-05 22:24:25.003,
2839,112,15,2024-09-05 22:24:25.003,
2840,113,1,2024-09-05 22:24:25.003,
2841,113,3,2024-09-05 22:24:25.003,
2842,113,2,2024-09-05 22:24:25.003,
2843,113,4,2024-09-05 22:24:25.003,
2844,113,14,2024-09-05 22:24:25.003,
2845,114,1,2024-09-05 22:24:25.003,
2846,114,10,2024-09-05 22:24:25.003,
2847,114,3,2024-09-05 22:24:25.003,
2848,114,2,2024-09-05 22:24:25.003,
2849,114,4,2024-09-05 22:24:25.003,
2850,114,14,2024-09-05 22:24:25.003,
2851,114,15,2024-09-05 22:24:25.003,
2852,114,16,2024-09-05 22:24:25.003,
2853,115,1,2024-09-05 22:24:25.003,
2854,115,3,2024-09-05 22:24:25.003,
2855,115,2,2024-09-05 22:24:25.003,
2856,115,4,2024-09-05 22:24:25.003,
2857,115,5,2024-09-05 22:24:25.003,
2858,115,6,2024-09-05 22:24:25.003,
2859,115,14,2024-09-05 22:24:25.003,
2860,116,1,2024-09-05 22:24:25.003,
2861,116,2,2024-09-05 22:24:25.003,
2862,116,4,2024-09-05 22:24:25.003,
2863,116,14,2024-09-05 22:24:25.003,
2864,116,15,2024-09-05 22:24:25.003,
2865,116,16,2024-09-05 22:24:25.003,
2866,117,1,2024-09-05 22:24:25.003,
2867,117,3,2024-09-05 22:24:25.003,
2868,117,2,2024-09-05 22:24:25.003,
2869,117,4,2024-09-05 22:24:25.003,
2870,117,5,2024-09-05 22:24:25.003,
2871,117,12,2024-09-05 22:24:25.003,
2872,117,6,2024-09-05 22:24:25.003,
2873,117,14,2024-09-05 22:24:25.003,
2874,117,15,2024-09-05 22:24:25.003,
2875,118,1,2024-09-05 22:24:25.003,
2876,118,10,2024-09-05 22:24:25.003,
2877,118,3,2024-09-05 22:24:25.003,
2878,118,2,2024-09-05 22:24:25.003,
2879,118,4,2024-09-05 22:24:25.003,
2880,118,14,2024-09-05 22:24:25.003,
2881,118,15,2024-09-05 22:24:25.003,
2882,118,16,2024-09-05 22:24:25.003,
2883,119,1,2024-09-05 22:24:25.003,
2884,119,9,2024-09-05 22:24:25.003,
2885,120,1,2024-09-05 22:24:25.003,
2886,120,3,2024-09-05 22:24:25.003,
2887,120,2,2024-09-05 22:24:25.003,
2888,120,4,2024-09-05 22:24:25.003,
2889,121,1,2024-09-05 22:24:25.003,
2890,121,10,2024-09-05 22:24:25.003,
2891,121,3,2024-09-05 22:24:25.003,
2892,121,2,2024-09-05 22:24:25.003,
2893,121,4,2024-09-05 22:24:25.003,
2894,121,5,2024-09-05 22:24:25.003,
2895,121,12,2024-09-05 22:24:25.003,
2896,121,6,2024-09-05 22:24:25.003,
2897,121,7,2024-09-05 22:24:25.003,
2898,121,13,2024-09-05 22:24:25.003,
2899,121,14,2024-09-05 22:24:25.003,
2900,122,1,2024-09-05 22:24:25.003,
2901,122,3,2024-09-05 22:24:25.003,
2902,122,2,2024-09-05 22:24:25.003,
2903,122,4,2024-09-05 22:24:25.003,
2904,122,5,2024-09-05 22:24:25.003,
2905,122,12,2024-09-05 22:24:25.003,
2906,122,6,2024-09-05 22:24:25.003,
2907,122,14,2024-09-05 22:24:25.003,
2908,122,16,2024-09-05 22:24:25.003,
2909,123,1,2024-09-05 22:24:25.003,
2910,123,3,2024-09-05 22:24:25.003,
2911,123,2,2024-09-05 22:24:25.003,
2912,123,4,2024-09-05 22:24:25.003,
2913,123,5,2024-09-05 22:24:25.003,
2914,123,12,2024-09-05 22:24:25.003,
2915,123,6,2024-09-05 22:24:25.003,
2916,123,15,2024-09-05 22:24:25.003,
2917,123,16,2024-09-05 22:24:25.003,
2918,124,1,2024-09-05 22:24:25.003,
2919,124,3,2024-09-05 22:24:25.003,
2920,124,4,2024-09-05 22:24:25.003,
2921,124,5,2024-09-05 22:24:25.003,
2922,124,12,2024-09-05 22:24:25.003,
2923,124,6,2024-09-05 22:24:25.003,
2924,125,1,2024-09-05 22:24:25.003,
2925,125,10,2024-09-05 22:24:25.003,
2926,125,3,2024-09-05 22:24:25.003,
2927,125,2,2024-09-05 22:24:25.003,
2928,125,4,2024-09-05 22:24:25.003,
2929,125,5,2024-09-05 22:24:25.003,
2930,125,12,2024-09-05 22:24:25.003,
2931,125,6,2024-09-05 22:24:25.003,
2932,125,7,2024-09-05 22:24:25.003,
2933,125,13,2024-09-05 22:24:25.003,
2934,125,14,2024-09-05 22:24:25.003,
2935,126,1,2024-09-05 22:24:25.003,
2936,126,2,2024-09-05 22:24:25.003,
2937,126,14,2024-09-05 22:24:25.003,
2938,126,15,2024-09-05 22:24:25.003,
2939,126,16,2024-09-05 22:24:25.003,
2940,127,1,2024-09-05 22:24:25.003,
2941,127,10,2024-09-05 22:24:25.003,
2942,127,11,2024-09-05 22:24:25.003,
2943,127,3,2024-09-05 22:24:25.003,
2944,127,2,2024-09-05 22:24:25.003,
2945,127,4,2024-09-05 22:24:25.003,
2946,127,12,2024-09-05 22:24:25.003,
2947,127,6,2024-09-05 22:24:25.003,
2948,127,7,2024-09-05 22:24:25.003,
2949,127,13,2024-09-05 22:24:25.003,
2950,127,14,2024-09-05 22:24:25.003,
2951,127,15,2024-09-05 22:24:25.003,
2952,127,16,2024-09-05 22:24:25.003,
2953,128,1,2024-09-05 22:24:25.003,
2954,128,11,2024-09-05 22:24:25.003,
2955,128,3,2024-09-05 22:24:25.003,
2956,128,2,2024-09-05 22:24:25.003,
2957,128,4,2024-09-05 22:24:25.003,
2958,128,12,2024-09-05 22:24:25.003,
2959,128,7,2024-09-05 22:24:25.003,
2960,128,14,2024-09-05 22:24:25.003,
2961,128,15,2024-09-05 22:24:25.003,
2962,128,16,2024-09-05 22:24:25.003,
2963,129,1,2024-09-05 22:24:25.003,
2964,129,10,2024-09-05 22:24:25.003,
2965,129,11,2024-09-05 22:24:25.003,
2966,129,3,2024-09-05 22:24:25.003,
2967,129,2,2024-09-05 22:24:25.003,
2968,129,4,2024-09-05 22:24:25.003,
2969,129,5,2024-09-05 22:24:25.003,
2970,129,12,2024-09-05 22:24:25.003,
2971,129,6,2024-09-05 22:24:25.003,
2972,129,7,2024-09-05 22:24:25.003,
2973,129,13,2024-09-05 22:24:25.003,
2974,129,14,2024-09-05 22:24:25.003,
2975,129,15,2024-09-05 22:24:25.003,
2976,129,16,2024-09-05 22:24:25.003,
2977,130,1,2024-09-05 22:24:25.003,
2978,130,3,2024-09-05 22:24:25.003,
2979,130,2,2024-09-05 22:24:25.003,
2980,130,4,2024-09-05 22:24:25.003,
2981,130,14,2024-09-05 22:24:25.003,
2982,130,15,2024-09-05 22:24:25.003,
2983,130,16,2024-09-05 22:24:25.003,
2984,131,1,2024-09-05 22:24:25.003,
2985,131,10,2024-09-05 22:24:25.003,
2986,131,3,2024-09-05 22:24:25.003,
2987,131,2,2024-09-05 22:24:25.003,
2988,131,4,2024-09-05 22:24:25.003,
2989,131,5,2024-09-05 22:24:25.003,
2990,131,14,2024-09-05 22:24:25.003,
2991,131,15,2024-09-05 22:24:25.003,
2992,131,16,2024-09-05 22:24:25.003,
2993,132,1,2024-09-05 22:24:25.003,
2994,132,10,2024-09-05 22:24:25.003,
2995,132,3,2024-09-05 22:24:25.003,
2996,132,2,2024-09-05 22:24:25.003,
2997,132,4,2024-09-05 22:24:25.003,
2998,132,5,2024-09-05 22:24:25.003,
2999,132,12,2024-09-05 22:24:25.003,
3000,132,6,2024-09-05 22:24:25.003,
3001,132,14,2024-09-05 22:24:25.003,
3002,132,15,2024-09-05 22:24:25.003,
3003,132,16,2024-09-05 22:24:25.003,
3004,133,1,2024-09-05 22:24:25.003,
3005,133,3,2024-09-05 22:24:25.003,
3006,133,2,2024-09-05 22:24:25.003,
3007,133,4,2024-09-05 22:24:25.003,
3008,133,12,2024-09-05 22:24:25.003,
3009,133,6,2024-09-05 22:24:25.003,
3010,133,14,2024-09-05 22:24:25.003,
3011,133,15,2024-09-05 22:24:25.003,
3012,133,16,2024-09-05 22:24:25.003,
3013,134,1,2024-09-05 22:24:25.003,
3014,134,10,2024-09-05 22:24:25.003,
3015,134,11,2024-09-05 22:24:25.003,
3016,134,3,2024-09-05 22:24:25.003,
3017,134,2,2024-09-05 22:24:25.003,
3018,134,4,2024-09-05 22:24:25.003,
3019,134,12,2024-09-05 22:24:25.003,
3020,134,7,2024-09-05 22:24:25.003,
3021,134,16,2024-09-05 22:24:25.003,
3022,135,1,2024-09-05 22:24:25.003,
3023,135,10,2024-09-05 22:24:25.003,
3024,135,3,2024-09-05 22:24:25.003,
3025,135,2,2024-09-05 22:24:25.003,
3026,135,4,2024-09-05 22:24:25.003,
3027,135,5,2024-09-05 22:24:25.003,
3028,135,12,2024-09-05 22:24:25.003,
3029,135,6,2024-09-05 22:24:25.003,
3030,135,13,2024-09-05 22:24:25.003,
3031,135,15,2024-09-05 22:24:25.003,
3032,135,16,2024-09-05 22:24:25.003,
3033,136,1,2024-09-05 22:24:25.003,
3034,136,10,2024-09-05 22:24:25.003,
3035,136,11,2024-09-05 22:24:25.003,
3036,136,3,2024-09-05 22:24:25.003,
3037,136,2,2024-09-05 22:24:25.003,
3038,136,4,2024-09-05 22:24:25.003,
3039,136,7,2024-09-05 22:24:25.003,
3040,136,15,2024-09-05 22:24:25.003,
3041,136,16,2024-09-05 22:24:25.003,
3042,137,1,2024-09-05 22:24:25.003,
3043,137,10,2024-09-05 22:24:25.003,
3044,137,3,2024-09-05 22:24:25.003,
3045,137,2,2024-09-05 22:24:25.003,
3046,137,4,2024-09-05 22:24:25.003,
3047,137,12,2024-09-05 22:24:25.003,
3048,137,6,2024-09-05 22:24:25.003,
3049,137,13,2024-09-05 22:24:25.003,
3050,137,15,2024-09-05 22:24:25.003,
3051,137,16,2024-09-05 22:24:25.003,
3052,138,1,2024-09-05 22:24:25.003,
3053,138,3,2024-09-05 22:24:25.003,
3054,138,2,2024-09-05 22:24:25.003,
3055,138,4,2024-09-05 22:24:25.003,
